DATE,TIME,F_Record,FILENAME,SITENAME,USERID,FAULTCODE,SpCond,F_SpCond,Sal,F_Sal,Depth,F_Depth,DO_pct,F_DO_pct,DO_mgl,F_DO_mgl,FDOMQSU,FDOMRFU,pH,F_pH,pHmV,BATTERY,Temp,F_Temp,Turb,F_Turb,WIPERPOSITIONVOLT,CHLOROPHYLLRFU,ChlFluor,F_ChlFluor
4/9/2025,9:15, ,gtmsswq_16J102351_040925_050000.bin,San Sebastian,default user,0,53.896,<0> (CND),35.66,<0> (CND),5.228,<0> (CND),90.1,<0> (CND),6.34,<0> (CND),9.67,3.26,7.95,<0> (CND),-76.3,6.2,22.572,<0> (CND),12.48,<0> (CND),1.197,1.44,5.84,<0> (CND)
4/9/2025,9:30, ,gtmsswq_16J102351_040925_050000.bin,San Sebastian,default user,0,53.874,0,35.64,0,5.155,0,90.7,0,6.37,0,10.04,3.38,7.95,0,-76.2,6.19,22.658,0,11.8,0,1.2,1.44,5.83,0
4/9/2025,9:45, ,gtmsswq_16J102351_040925_050000.bin,San Sebastian,default user,0,53.767,0,35.56,0,5.091,0,90.7,0,6.37,0,10.48,3.53,7.94,0,-76,6.19,22.757,0,11.79,0,1.201,1.4,5.68,0
4/9/2025,10:00, ,gtmsswq_16J102351_040925_050000.bin,San Sebastian,default user,0,53.609,0,35.44,0,5.012,0,89.8,0,6.3,0,11.66,3.93,7.92,0,-74.5,6.2,22.846,0,13.33,0,1.194,1.44,5.83,0
4/9/2025,10:15, ,gtmsswq_16J102351_040925_050000.bin,San Sebastian,default user,0,53.332,0,35.23,0,4.953,0,88.4,0,6.17,0,13.82,4.65,7.89,0,-72.8,6.19,23.16,0,13.3,0,1.194,1.45,5.89,0
4/9/2025,10:30, ,gtmsswq_16J102351_040925_050000.bin,San Sebastian,default user,0,53.315,0,35.22,0,4.893,0,89.3,0,6.23,0,13.97,4.71,7.89,0,-72.8,6.19,23.222,0,13.7,0,1.202,1.42,5.76,0
4/9/2025,10:45, ,gtmsswq_16J102351_040925_050000.bin,San Sebastian,default user,0,53.018,0,35,0,4.841,0,87,0,6.05,0,15.8,5.32,7.86,0,-71.3,6.19,23.466,0,13.69,0,1.212,1.49,6.04,0
4/9/2025,11:00, ,gtmsswq_16J102351_040925_050000.bin,San Sebastian,default user,0,52.754,0,34.8,0,4.804,0,86.1,0,5.98,0,17.75,5.98,7.84,0,-70.1,6.19,23.568,0,12.99,0,1.201,1.42,5.74,0
4/9/2025,11:15, ,gtmsswq_16J102351_040925_050000.bin,San Sebastian,default user,0,52.569,0,34.66,0,4.763,0,85.6,0,5.94,0,19.24,6.48,7.82,0,-69.1,6.19,23.66,0,10.52,0,1.199,1.46,5.91,0
4/9/2025,11:30, ,gtmsswq_16J102351_040925_050000.bin,San Sebastian,default user,0,52.377,0,34.51,0,4.725,0,85.1,0,5.91,0,20.42,6.88,7.81,0,-68.5,6.18,23.738,0,10.89,0,1.2,1.42,5.75,0
4/9/2025,11:45, ,gtmsswq_16J102351_040925_050000.bin,San Sebastian,default user,0,52.229,0,34.4,0,4.685,0,85.3,0,5.92,0,21.27,7.17,7.81,0,-68,6.18,23.801,0,10.83,0,1.201,1.49,6.06,0
4/9/2025,12:00, ,gtmsswq_16J102351_040925_050000.bin,San Sebastian,default user,0,52.546,0,34.64,0,4.651,0,87.6,0,6.07,0,19.13,6.44,7.83,0,-69.7,6.18,23.746,0,11.77,0,1.197,1.65,6.67,0
4/9/2025,12:15, ,gtmsswq_16J102351_040925_050000.bin,San Sebastian,default user,0,53.113,0,35.06,0,4.638,0,87.1,0,6.05,0,14.85,5,7.87,0,-71.9,6.19,23.524,0,9.4,0,1.203,1.4,5.67,0
4/9/2025,12:30, ,gtmsswq_16J102351_040925_050000.bin,San Sebastian,default user,0,53.285,0,35.19,0,4.644,0,86.6,0,6.02,0,13.77,4.64,7.88,0,-72.5,6.19,23.446,0,11.14,0,1.2,1.57,6.37,0
4/9/2025,12:45, ,gtmsswq_16J102351_040925_050000.bin,San Sebastian,default user,0,53.308,0,35.21,0,4.657,0,86.7,0,6.02,0,13.57,4.57,7.88,0,-72.6,6.18,23.481,0,7.95,0,1.202,1.68,6.81,0
4/9/2025,13:00, ,gtmsswq_16J102351_040925_050000.bin,San Sebastian,default user,0,53.307,0,35.21,0,4.685,0,88.5,0,6.14,0,13.49,4.54,7.89,0,-72.8,6.19,23.527,0,8.25,0,1.201,1.42,5.77,0
4/9/2025,13:15, ,gtmsswq_16J102351_040925_050000.bin,San Sebastian,default user,0,53.388,0,35.27,0,4.723,0,89.1,0,6.18,0,13.02,4.39,7.89,0,-73.2,6.18,23.495,0,9.64,0,1.204,1.67,6.76,0
4/9/2025,13:30, ,gtmsswq_16J102351_040925_050000.bin,San Sebastian,default user,0,53.419,0,35.29,0,4.771,0,89.1,0,6.19,0,13.15,4.43,7.9,0,-73.7,6.18,23.452,0,13.66,0,1.2,2.02,8.19,0
4/9/2025,13:45, ,gtmsswq_16J102351_040925_050000.bin,San Sebastian,default user,0,53.455,0,35.32,0,4.829,0,90.9,0,6.32,0,13.05,4.4,7.91,0,-74.1,6.19,23.429,0,9.63,0,1.21,1.85,7.49,0
4/9/2025,14:00, ,gtmsswq_16J102351_040925_050000.bin,San Sebastian,default user,0,53.427,0,35.3,0,4.9,0,92.2,0,6.4,0,13.21,4.45,7.91,0,-74.3,6.18,23.478,0,9.34,0,1.207,2.15,8.69,0
4/9/2025,14:15, ,gtmsswq_16J102351_040925_050000.bin,San Sebastian,default user,0,53.492,0,35.35,0,4.969,0,96,0,6.66,0,12.27,4.13,7.93,0,-75.6,6.18,23.473,0,16.47,0,1.212,2.32,9.41,0
4/9/2025,14:30, ,gtmsswq_16J102351_040925_050000.bin,San Sebastian,default user,0,53.572,0,35.41,0,5.051,0,97.3,0,6.75,0,11.69,3.94,7.94,0,-76.2,6.18,23.461,0,14.84,0,1.202,2.43,9.83,0
4/9/2025,14:45, ,gtmsswq_16J102351_040925_050000.bin,San Sebastian,default user,0,53.732,0,35.53,0,5.111,0,100.9,0,7,0,10.67,3.59,7.97,0,-77.7,6.18,23.425,0,11.84,0,1.202,2.6,10.54,0
4/9/2025,15:00, ,gtmsswq_16J102351_040925_050000.bin,San Sebastian,default user,0,53.924,0,35.67,0,5.184,0,102.5,0,7.12,0,9.01,3.04,7.99,0,-79.1,6.18,23.298,0,10.56,0,1.209,2.56,10.37,0
4/9/2025,15:15, ,gtmsswq_16J102351_040925_050000.bin,San Sebastian,default user,0,54.078,0,35.79,0,5.255,0,105,0,7.3,0,7.9,2.66,8.02,0,-80.5,6.18,23.218,0,11.3,0,1.205,2.42,9.8,0
4/9/2025,15:30, ,gtmsswq_16J102351_040925_050000.bin,San Sebastian,default user,0,53.992,0,35.72,0,5.329,0,101.6,0,7.07,0,8.56,2.88,8,0,-79.5,6.18,23.169,0,14.35,0,1.207,2.71,10.96,0
4/9/2025,15:45, ,gtmsswq_16J102351_040925_050000.bin,San Sebastian,default user,0,54.137,0,35.83,0,5.4,0,99.4,0,6.94,0,7.59,2.56,8,0,-79.8,6.17,23.004,0,17.95,0,1.198,2.8,11.32,0
4/9/2025,16:00, ,gtmsswq_16J102351_040925_050000.bin,San Sebastian,default user,0,54.218,0,35.9,0,5.471,0,100.1,0,6.99,0,6.73,2.27,8.02,0,-80.5,6.18,22.945,0,17.51,0,1.198,3.39,13.72,0
4/9/2025,16:15, ,gtmsswq_16J102351_040925_050000.bin,San Sebastian,default user,0,54.253,0,35.92,0,5.542,0,102.5,0,7.15,0,6.42,2.16,8.03,0,-81.3,6.18,22.967,0,19.71,0,1.2,2.77,11.21,0
4/9/2025,16:30, ,gtmsswq_16J102351_040925_050000.bin,San Sebastian,default user,0,54.505,0,36.11,0,5.614,0,103.9,0,7.25,0,4.71,1.59,8.05,0,-82.7,6.17,22.863,0,14.46,0,1.193,2.46,9.97,0
4/9/2025,16:45, ,gtmsswq_16J102351_040925_050000.bin,San Sebastian,default user,0,54.574,0,36.16,0,5.687,0,104.3,0,7.28,0,4.16,1.4,8.07,0,-83.4,6.17,22.844,0,16.75,0,1.199,2.83,11.46,0
4/9/2025,17:00, ,gtmsswq_16J102351_040925_050000.bin,San Sebastian,default user,0,54.588,0,36.17,0,5.751,0,104.9,0,7.33,0,4.12,1.39,8.07,0,-83.6,6.17,22.824,0,15.91,0,1.201,2.44,9.89,0
4/9/2025,17:15, ,gtmsswq_16J102351_040925_050000.bin,San Sebastian,default user,0,54.658,0,36.23,0,5.806,0,105.4,0,7.36,0,3.44,1.16,8.08,0,-84.2,6.17,22.814,0,15.91,0,1.197,2.66,10.78,0
4/9/2025,17:30, ,gtmsswq_16J102351_040925_050000.bin,San Sebastian,default user,0,54.741,0,36.29,0,5.857,0,105.3,0,7.35,0,2.89,0.97,8.09,0,-84.7,6.18,22.787,0,16.36,0,1.2,2.75,11.11,0
4/9/2025,17:45, ,gtmsswq_16J102351_040925_050000.bin,San Sebastian,default user,0,54.79,0,36.32,0,5.906,0,105,0,7.33,0,2.35,0.79,8.09,0,-85,6.16,22.757,0,15,0,1.201,3.27,13.22,0
4/9/2025,18:00, ,gtmsswq_16J102351_040925_050000.bin,San Sebastian,default user,0,54.799,0,36.33,0,5.939,0,104.2,0,7.28,0,2.27,0.76,8.09,0,-85.1,6.17,22.751,0,14.76,0,1.201,3.1,12.56,0
4/9/2025,18:15, ,gtmsswq_16J102351_040925_050000.bin,San Sebastian,default user,0,54.802,0,36.33,0,5.977,0,103.7,0,7.25,0,2.21,0.74,8.09,0,-85,6.16,22.733,0,13.89,0,1.202,2.92,11.81,0
4/9/2025,18:30, ,gtmsswq_16J102351_040925_050000.bin,San Sebastian,default user,0,54.796,0,36.33,0,6.003,0,103.5,0,7.24,0,2.24,0.75,8.09,0,-85,6.17,22.713,0,15.74,0,1.202,2.9,11.74,0
4/9/2025,18:45, ,gtmsswq_16J102351_040925_050000.bin,San Sebastian,default user,0,54.796,0,36.33,0,6.018,0,103.1,0,7.21,0,2.25,0.76,8.09,0,-85,6.17,22.703,0,14.57,0,1.201,3.24,13.11,0
4/9/2025,19:00, ,gtmsswq_16J102351_040925_050000.bin,San Sebastian,default user,0,54.793,0,36.33,0,6.025,0,102.8,0,7.19,0,2.34,0.79,8.09,0,-85,6.16,22.685,0,17.02,0,1.21,2.68,10.84,0
4/9/2025,19:15, ,gtmsswq_16J102351_040925_050000.bin,San Sebastian,default user,0,54.789,0,36.33,0,6.025,0,102.3,0,7.16,0,2.17,0.73,8.09,0,-85,6.17,22.674,0,12.86,0,1.201,3.03,12.27,0
4/9/2025,19:30, ,gtmsswq_16J102351_040925_050000.bin,San Sebastian,default user,0,54.788,0,36.32,0,6.002,0,101.7,0,7.12,0,2.24,0.76,8.09,0,-84.9,6.16,22.658,0,9.38,0,1.202,2.14,8.68,0
4/9/2025,19:45, ,gtmsswq_16J102351_040925_050000.bin,San Sebastian,default user,0,54.785,0,36.32,0,5.967,0,93.9,0,6.57,0,2.31,0.78,8.07,0,-83.8,6.16,22.661,0,7.41,0,1.201,1.5,6.08,0
4/9/2025,20:00, ,gtmsswq_16J102351_040925_050000.bin,San Sebastian,default user,0,54.77,0,36.31,0,5.922,0,101.9,0,7.14,0,2.56,0.86,8.09,0,-84.8,6.17,22.626,0,8.52,0,1.206,1.78,7.23,0
4/9/2025,20:15, ,gtmsswq_16J102351_040925_050000.bin,San Sebastian,default user,0,54.772,0,36.32,0,5.867,0,99.8,0,7.01,0,3.05,1.03,8.08,0,-84.3,6.16,22.47,0,10.17,0,1.195,2.05,8.32,0
4/9/2025,20:30, ,gtmsswq_16J102351_040925_050000.bin,San Sebastian,default user,0,54.747,0,36.3,0,5.812,0,98.7,0,6.93,0,3.63,1.22,8.07,0,-83.7,6.16,22.443,0,8.81,0,1.212,1.63,6.61,0
4/9/2025,20:45, ,gtmsswq_16J102351_040925_050000.bin,San Sebastian,default user,0,54.672,0,36.24,0,5.753,0,98.3,0,6.9,0,4.39,1.48,8.06,0,-83.2,6.16,22.504,0,10.21,0,1.199,1.61,6.52,0
4/9/2025,21:00, ,gtmsswq_16J102351_040925_050000.bin,San Sebastian,default user,0,54.616,0,36.2,0,5.692,0,97.2,0,6.83,0,4.82,1.62,8.05,0,-82.5,6.16,22.49,0,10.16,0,1.192,1.82,7.38,0
4/9/2025,21:15, ,gtmsswq_16J102351_040925_050000.bin,San Sebastian,default user,0,54.588,0,36.18,0,5.631,0,97.2,0,6.83,0,5.44,1.83,8.05,0,-82.4,6.16,22.5,0,9.83,0,1.203,1.89,7.65,0
4/9/2025,21:30, ,gtmsswq_16J102351_040925_050000.bin,San Sebastian,default user,0,54.561,0,36.16,0,5.567,0,95.5,0,6.72,0,5.99,2.02,8.04,0,-81.7,6.15,22.426,0,10.38,0,1.207,1.79,7.24,0
4/9/2025,21:45, ,gtmsswq_16J102351_040925_050000.bin,San Sebastian,default user,0,54.62,0,36.2,0,5.513,0,97,0,6.81,0,4.6,1.55,8.06,0,-82.9,6.16,22.533,0,10.07,0,1.201,1.66,6.72,0
