DATE,TIME,F_Record,FILENAME,SITENAME,USERID,FAULTCODE,SpCond,F_SpCond,Sal,F_Sal,Depth,F_Depth,DO_pct,F_DO_pct,DO_mgl,F_DO_mgl,FDOMQSU,FDOMRFU,pH,F_pH,pHmV,BATTERY,Temp,F_Temp,Turb,F_Turb,WIPERPOSITIONVOLT,CHLOROPHYLLRFU,ChlFluor,F_ChlFluor
8/21/2025,11:45, ,gtmsswq_13K102679_082125_083000.bin,San Sebastian,default user,0,52.011,<0> (CND),34.03,<0> (CND),4.858,<0> (CND),71.3,<0> (CND),4.39,<0> (CND),26.76,8.86,7.66,<0> (CND),-66.1,6.12,31.154,<0> (CND),12.5,<0> (CND),1.185,1.2,4.81,<0> (CND)
8/21/2025,12:00, ,gtmsswq_13K102679_082125_083000.bin,San Sebastian,default user,0,51.676,0,33.79,0,4.807,0,67.3,0,4.15,0,30.42,10.08,7.63,0,-64.6,6.12,31.112,0,13.3,0,1.191,1.24,4.98,0
8/21/2025,12:15, ,gtmsswq_13K102679_082125_083000.bin,San Sebastian,default user,0,51.284,0,33.5,0,4.772,0,67.9,0,4.19,0,34.07,11.3,7.63,0,-64.1,6.13,31.092,0,13.26,0,1.19,1.54,6.17,0
8/21/2025,12:30, ,gtmsswq_13K102679_082125_083000.bin,San Sebastian,default user,0,51.351,0,33.54,0,4.732,0,67.4,0,4.16,0,34.58,11.47,7.62,0,-63.6,6.12,31.241,0,13.7,0,1.186,1.38,5.52,0
8/21/2025,12:45, ,gtmsswq_13K102679_082125_083000.bin,San Sebastian,default user,0,51.163,0,33.41,0,4.717,0,64.5,0,3.98,0,36.12,11.98,7.6,0,-62.8,6.13,31.187,0,11.16,0,1.183,1.47,5.88,0
8/21/2025,13:00, ,gtmsswq_13K102679_082125_083000.bin,San Sebastian,default user,0,51.304,0,33.51,0,4.694,0,66.2,0,4.08,0,33.86,11.23,7.62,0,-63.7,6.12,31.246,0,13,0,1.19,1.58,6.33,0
8/21/2025,13:15, ,gtmsswq_13K102679_082125_083000.bin,San Sebastian,default user,0,52.344,0,34.29,0,4.683,0,69.7,0,4.31,0,26.54,8.79,7.65,0,-65.3,6.12,30.854,0,11.67,0,1.199,1.32,5.27,0
8/21/2025,13:30, ,gtmsswq_13K102679_082125_083000.bin,San Sebastian,default user,0,52.19,0,34.18,0,4.691,0,60.1,0,3.72,0,27.09,8.97,7.62,0,-63.5,6.12,30.84,0,9.3,0,1.195,1.07,4.28,0
8/21/2025,13:45, ,gtmsswq_13K102679_082125_083000.bin,San Sebastian,default user,0,52.267,0,34.23,0,4.721,0,65.4,0,4.05,0,27.77,9.2,7.63,0,-64.5,6.12,30.816,0,11.53,0,1.19,1.44,5.79,0
8/21/2025,14:00, ,gtmsswq_13K102679_082125_083000.bin,San Sebastian,default user,0,52.34,0,34.29,0,4.757,0,67,0,4.14,0,27.44,9.09,7.63,0,-64.5,6.12,30.816,0,9.25,0,1.183,1.2,4.79,0
8/21/2025,14:15, ,gtmsswq_13K102679_082125_083000.bin,San Sebastian,default user,0,52.371,0,34.31,0,4.818,0,67.4,0,4.16,0,27.48,9.1,7.63,0,-64.1,6.12,30.812,0,7.72,0,1.188,1.29,5.16,0
8/21/2025,14:30, ,gtmsswq_13K102679_082125_083000.bin,San Sebastian,default user,0,52.477,0,34.39,0,4.89,0,69.8,0,4.32,0,28.35,9.39,7.62,0,-63.8,6.12,30.741,0,10.14,0,1.19,1.54,6.17,0
8/21/2025,14:45, ,gtmsswq_13K102679_082125_083000.bin,San Sebastian,default user,0,52.479,0,34.39,0,4.972,0,69.4,0,4.3,0,27.83,9.22,7.62,0,-63.7,6.12,30.711,0,10.02,0,1.193,1.44,5.76,0
8/21/2025,15:00, ,gtmsswq_13K102679_082125_083000.bin,San Sebastian,default user,0,52.445,0,34.37,0,5.076,0,70.1,0,4.34,0,27.56,9.13,7.63,0,-64.4,6.12,30.704,0,8.39,0,1.195,1.57,6.31,0
8/21/2025,15:15, ,gtmsswq_13K102679_082125_083000.bin,San Sebastian,default user,0,52.413,0,34.34,0,5.137,0,71.3,0,4.41,0,26.78,8.87,7.64,0,-65,6.12,30.751,0,11.85,0,1.201,1.6,6.44,0
