DATE,TIME,F_Record,FILENAME,SITENAME,USERID,FAULTCODE,SpCond,F_SpCond,Sal,F_Sal,Depth,F_Depth,DO_pct,F_DO_pct,DO_mgl,F_DO_mgl,FDOMQSU,FDOMRFU,pH,F_pH,pHmV,BATTERY,Temp,F_Temp,Turb,F_Turb,WIPERPOSITIONVOLT,CHLOROPHYLLRFU,ChlFluor,F_ChlFluor
5/13/2025,11:30, ,gtmsswq_16J102351_051325_050000.bin,San Sebastian,default user,0,53.98,<0> (CND),35.65,<0> (CND),5.09,<0> (CND),88.4,<0> (CND),5.84,<0> (CND),14.13,4.76,7.79,<0> (CND),-68.1,6.16,26.233,<0> (CND),9.29,<0> (CND),1.2,1.25,5.14,<0> (CND)
5/13/2025,11:45, ,gtmsswq_16J102351_051325_050000.bin,San Sebastian,default user,0,53.979,0,35.65,0,5.024,0,88.2,0,5.83,0,14.43,4.86,7.78,0,-67.8,6.16,26.293,0,11,0,1.193,1.4,5.75,0
5/13/2025,12:00, ,gtmsswq_16J102351_051325_050000.bin,San Sebastian,default user,0,53.959,0,35.63,0,4.963,0,86.6,0,5.72,0,14.96,5.04,7.77,0,-66.9,6.16,26.358,0,8.45,0,1.199,1.33,5.48,0
5/13/2025,12:15, ,gtmsswq_16J102351_051325_050000.bin,San Sebastian,default user,0,53.894,0,35.58,0,4.899,0,84.8,0,5.58,0,15.5,5.22,7.75,0,-65.6,6.17,26.56,0,7.48,0,1.2,1.38,5.64,0
5/13/2025,12:30, ,gtmsswq_16J102351_051325_050000.bin,San Sebastian,default user,0,53.868,0,35.56,0,4.827,0,85,0,5.58,0,15.85,5.34,7.76,0,-66,6.16,26.592,0,10.89,0,1.201,1.68,6.86,0
5/13/2025,12:45, ,gtmsswq_16J102351_051325_050000.bin,San Sebastian,default user,0,53.661,0,35.4,0,4.758,0,82.1,0,5.39,0,17.7,5.96,7.7,0,-62.9,6.16,26.719,0,14.14,0,1.202,1.44,5.9,0
5/13/2025,13:00, ,gtmsswq_16J102351_051325_050000.bin,San Sebastian,default user,0,53.514,0,35.29,0,4.691,0,78.2,0,5.14,0,18.49,6.23,7.68,0,-61.6,6.16,26.671,0,10.7,0,1.204,1.3,5.32,0
5/13/2025,13:15, ,gtmsswq_16J102351_051325_050000.bin,San Sebastian,default user,0,53.469,0,35.25,0,4.639,0,81.2,0,5.32,0,19.43,6.55,7.68,0,-61.5,6.16,26.89,0,11.44,0,1.201,1.51,6.19,0
5/13/2025,13:30, ,gtmsswq_16J102351_051325_050000.bin,San Sebastian,default user,0,53.372,0,35.18,0,4.59,0,78.6,0,5.16,0,19.81,6.67,7.67,0,-61.1,6.16,26.788,0,12.58,0,1.206,1.43,5.88,0
5/13/2025,13:45, ,gtmsswq_16J102351_051325_050000.bin,San Sebastian,default user,0,53.408,0,35.21,0,4.549,0,81.4,0,5.34,0,19.52,6.58,7.69,0,-61.9,6.16,26.894,0,13.13,0,1.211,1.84,7.51,0
5/13/2025,14:00, ,gtmsswq_16J102351_051325_050000.bin,San Sebastian,default user,0,52.815,0,34.77,0,4.513,0,76.3,0,5.03,0,22.88,7.71,7.64,0,-59,6.16,26.671,0,10.16,0,1.211,1.5,6.13,0
5/13/2025,14:15, ,gtmsswq_16J102351_051325_050000.bin,San Sebastian,default user,0,52.473,0,34.52,0,4.474,0,74.9,0,4.95,0,24.45,8.24,7.62,0,-58,6.16,26.579,0,10.3,0,1.206,1.76,7.19,0
5/13/2025,14:30, ,gtmsswq_16J102351_051325_050000.bin,San Sebastian,default user,0,52.701,0,34.68,0,4.453,0,75.7,0,4.98,0,22.92,7.72,7.64,0,-58.8,6.15,26.919,0,9.21,0,1.193,1.54,6.31,0
5/13/2025,14:45, ,gtmsswq_16J102351_051325_050000.bin,San Sebastian,default user,0,53.493,0,35.28,0,4.444,0,73.3,0,4.83,0,18.89,6.36,7.65,0,-59.6,6.16,26.598,0,6.95,0,1.202,1.12,4.62,0
5/13/2025,15:00, ,gtmsswq_16J102351_051325_050000.bin,San Sebastian,default user,0,53.559,0,35.33,0,4.455,0,70.4,0,4.64,0,19.29,6.5,7.63,0,-58.7,6.15,26.52,0,6.15,0,1.203,1.08,4.46,0
5/13/2025,15:15, ,gtmsswq_16J102351_051325_050000.bin,San Sebastian,default user,0,53.637,0,35.39,0,4.475,0,78.7,0,5.18,0,18.93,6.38,7.67,0,-60.7,6.16,26.518,0,7.85,0,1.206,1.43,5.85,0
5/13/2025,15:30, ,gtmsswq_16J102351_051325_050000.bin,San Sebastian,default user,0,53.73,0,35.46,0,4.52,0,80.5,0,5.3,0,19.03,6.41,7.68,0,-61.3,6.15,26.502,0,13.64,0,1.211,1.76,7.18,0
5/13/2025,15:45, ,gtmsswq_16J102351_051325_050000.bin,San Sebastian,default user,0,53.754,0,35.47,0,4.566,0,74.1,0,4.88,0,18.9,6.37,7.66,0,-60.1,6.15,26.501,0,6.99,0,1.203,1.29,5.31,0
5/13/2025,16:00, ,gtmsswq_16J102351_051325_050000.bin,San Sebastian,default user,0,53.755,0,35.47,0,4.628,0,82.9,0,5.46,0,18.84,6.35,7.69,0,-62,6.15,26.518,0,9.81,0,1.198,1.89,7.72,0
5/13/2025,16:15, ,gtmsswq_16J102351_051325_050000.bin,San Sebastian,default user,0,53.829,0,35.53,0,4.712,0,83,0,5.47,0,18.74,6.31,7.69,0,-62.1,6.15,26.421,0,10.12,0,1.198,1.86,7.57,0
5/13/2025,16:30, ,gtmsswq_16J102351_051325_050000.bin,San Sebastian,default user,0,53.811,0,35.52,0,4.778,0,82,0,5.4,0,18.89,6.36,7.69,0,-61.8,6.15,26.438,0,9.4,0,1.197,1.86,7.61,0
5/13/2025,16:45, ,gtmsswq_16J102351_051325_050000.bin,San Sebastian,default user,0,53.772,0,35.49,0,4.842,0,82.1,0,5.41,0,18.95,6.38,7.68,0,-61.7,6.15,26.403,0,10.88,0,1.208,1.93,7.89,0
5/13/2025,17:00, ,gtmsswq_16J102351_051325_050000.bin,San Sebastian,default user,0,53.766,0,35.49,0,4.911,0,80.9,0,5.34,0,18.74,6.31,7.68,0,-61.6,6.15,26.358,0,14.48,0,1.204,2.1,8.58,0
5/13/2025,17:15, ,gtmsswq_16J102351_051325_050000.bin,San Sebastian,default user,0,53.76,0,35.48,0,4.978,0,80.7,0,5.33,0,18.51,6.24,7.69,0,-61.8,6.16,26.328,0,15.75,0,1.209,2.06,8.39,0
5/13/2025,17:30, ,gtmsswq_16J102351_051325_050000.bin,San Sebastian,default user,0,53.759,0,35.48,0,5.05,0,84.8,0,5.59,0,17.95,6.05,7.71,0,-63.3,6.15,26.458,0,16.21,0,1.199,2.52,10.24,0
5/13/2025,17:45, ,gtmsswq_16J102351_051325_050000.bin,San Sebastian,default user,0,53.815,0,35.52,0,5.131,0,88.9,0,5.85,0,16.43,5.54,7.75,0,-65.7,6.15,26.485,0,16.09,0,1.202,2.78,11.31,0
5/13/2025,18:00, ,gtmsswq_16J102351_051325_050000.bin,San Sebastian,default user,0,53.878,0,35.57,0,5.205,0,92.4,0,6.09,0,15.34,5.17,7.79,0,-68.3,6.14,26.426,0,11.09,0,1.204,2.75,11.19,0
5/13/2025,18:15, ,gtmsswq_16J102351_051325_050000.bin,San Sebastian,default user,0,53.914,0,35.6,0,5.285,0,88.5,0,5.85,0,14.79,4.98,7.78,0,-67.5,6.15,26.249,0,16.78,0,1.198,2.71,11.02,0
5/13/2025,18:30, ,gtmsswq_16J102351_051325_050000.bin,San Sebastian,default user,0,53.993,0,35.66,0,5.348,0,89.2,0,5.91,0,13.53,4.56,7.8,0,-69,6.15,26.105,0,19.91,0,1.196,2.82,11.46,0
5/13/2025,18:45, ,gtmsswq_16J102351_051325_050000.bin,San Sebastian,default user,0,54.108,0,35.75,0,5.418,0,93,0,6.17,0,11.55,3.89,7.85,0,-71.8,6.14,25.965,0,21.7,0,1.207,3.3,13.42,0
5/13/2025,19:00, ,gtmsswq_16J102351_051325_050000.bin,San Sebastian,default user,0,54.341,0,35.93,0,5.483,0,98.2,0,6.54,0,8.06,2.71,7.93,0,-76.5,6.15,25.695,0,18.27,0,1.212,3.32,13.49,0
5/13/2025,19:15, ,gtmsswq_16J102351_051325_050000.bin,San Sebastian,default user,0,54.598,0,36.13,0,5.544,0,102.4,0,6.84,0,4.28,1.44,8,0,-80.8,6.14,25.417,0,17.68,0,1.208,3.19,12.95,0
5/13/2025,19:30, ,gtmsswq_16J102351_051325_050000.bin,San Sebastian,default user,0,54.684,0,36.2,0,5.607,0,103.5,0,6.93,0,3.19,1.07,8.03,0,-82.3,6.14,25.252,0,18.7,0,1.202,3.14,12.73,0
5/13/2025,19:45, ,gtmsswq_16J102351_051325_050000.bin,San Sebastian,default user,0,54.747,0,36.25,0,5.667,0,104,0,6.98,0,2.28,0.77,8.04,0,-83.2,6.15,25.135,0,12.23,0,1.195,2.82,11.45,0
5/13/2025,20:00, ,gtmsswq_16J102351_051325_050000.bin,San Sebastian,default user,0,54.764,0,36.26,0,5.712,0,103.9,0,6.97,0,2.1,0.71,8.04,0,-83.4,6.14,25.114,0,13.06,0,1.204,2.83,11.51,0
5/13/2025,20:15, ,gtmsswq_16J102351_051325_050000.bin,San Sebastian,default user,0,54.763,0,36.26,0,5.759,0,103.8,0,6.97,0,2.05,0.69,8.05,0,-83.5,6.15,25.106,0,11.32,0,1.203,2.6,10.59,0
5/13/2025,20:30, ,gtmsswq_16J102351_051325_050000.bin,San Sebastian,default user,0,54.761,0,36.26,0,5.802,0,103.6,0,6.96,0,2.13,0.72,8.05,0,-83.4,6.14,25.11,0,13.02,0,1.202,2.28,9.27,0
5/13/2025,20:45, ,gtmsswq_16J102351_051325_050000.bin,San Sebastian,default user,0,54.771,0,36.27,0,5.835,0,103.4,0,6.95,0,1.86,0.63,8.05,0,-83.6,6.14,25.079,0,10.01,0,1.199,5.19,21.02,0
5/13/2025,21:00, ,gtmsswq_16J102351_051325_050000.bin,San Sebastian,default user,0,54.771,0,36.27,0,5.864,0,103.1,0,6.92,0,1.88,0.63,8.05,0,-83.6,6.14,25.051,0,7.76,0,1.203,1.95,7.96,0
5/13/2025,21:15, ,gtmsswq_16J102351_051325_050000.bin,San Sebastian,default user,0,54.774,0,36.27,0,5.871,0,102.5,0,6.89,0,1.83,0.62,8.05,0,-83.6,6.14,25.029,0,6.79,0,1.2,2.25,9.15,0
5/13/2025,21:30, ,gtmsswq_16J102351_051325_050000.bin,San Sebastian,default user,0,54.776,0,36.27,0,5.869,0,101.7,0,6.84,0,1.78,0.6,8.05,0,-83.5,6.15,25.018,0,7.16,0,1.202,1.37,5.64,0
5/13/2025,21:45, ,gtmsswq_16J102351_051325_050000.bin,San Sebastian,default user,0,54.777,0,36.27,0,5.862,0,99.6,0,6.7,0,1.82,0.61,8.04,0,-83.2,6.14,25,0,5.1,0,1.21,1.34,5.5,0
5/13/2025,22:00, ,gtmsswq_16J102351_051325_050000.bin,San Sebastian,default user,0,54.76,0,36.26,0,5.843,0,96.4,0,6.48,0,2.02,0.68,8.03,0,-82.4,6.14,25.03,0,3.92,0,1.199,0.78,3.24,0
5/13/2025,22:15, ,gtmsswq_16J102351_051325_050000.bin,San Sebastian,default user,0,54.757,0,36.26,0,5.811,0,95.2,0,6.4,0,2.05,0.69,8.03,0,-82.2,6.14,25.037,0,4.31,0,1.194,0.78,3.22,0
5/13/2025,22:30, ,gtmsswq_16J102351_051325_050000.bin,San Sebastian,default user,0,54.744,0,36.25,0,5.757,0,99,0,6.66,0,2.63,0.88,8.03,0,-82.7,6.14,24.987,0,7.91,0,1.203,1.28,5.24,0
5/13/2025,22:45, ,gtmsswq_16J102351_051325_050000.bin,San Sebastian,default user,0,54.674,0,36.2,0,5.688,0,92.4,0,6.21,0,4.48,1.51,7.99,0,-79.9,6.14,25.032,0,7.22,0,1.205,1.52,6.22,0
5/13/2025,23:00, ,gtmsswq_16J102351_051325_050000.bin,San Sebastian,default user,0,54.635,0,36.16,0,5.613,0,90.3,0,6.07,0,5.51,1.85,7.97,0,-78.8,6.13,25.087,0,6.65,0,1.202,1.22,5.02,0
5/13/2025,23:15, ,gtmsswq_16J102351_051325_050000.bin,San Sebastian,default user,0,54.594,0,36.13,0,5.542,0,86.1,0,5.78,0,6.79,2.29,7.94,0,-77.1,6.14,25.109,0,5.78,0,1.198,0.96,3.97,0
5/13/2025,23:30, ,gtmsswq_16J102351_051325_050000.bin,San Sebastian,default user,0,54.479,0,36.05,0,5.469,0,87.5,0,5.87,0,7.31,2.46,7.94,0,-77,6.14,25.186,0,9.21,0,1.198,1.52,6.2,0
5/13/2025,23:45, ,gtmsswq_16J102351_051325_050000.bin,San Sebastian,default user,0,54.458,0,36.03,0,5.393,0,88.3,0,5.92,0,7.97,2.68,7.93,0,-76.5,6.13,25.254,0,10.82,0,1.202,1.66,6.79,0
5/14/2025,0:00, ,gtmsswq_16J102351_051325_050000.bin,San Sebastian,default user,0,54.404,0,35.99,0,5.308,0,83.9,0,5.62,0,9.36,3.15,7.9,0,-74.4,6.14,25.28,0,6.53,0,1.199,1.21,4.97,0
5/14/2025,0:15, ,gtmsswq_16J102351_051325_050000.bin,San Sebastian,default user,0,54.299,0,35.91,0,5.215,0,83.9,0,5.61,0,10.64,3.58,7.87,0,-73,6.13,25.397,0,12,0,1.202,1.82,7.41,0
5/14/2025,0:30, ,gtmsswq_16J102351_051325_050000.bin,San Sebastian,default user,0,54.194,0,35.83,0,5.136,0,80.8,0,5.41,0,12.34,4.16,7.83,0,-70.7,6.13,25.476,0,12.33,0,1.201,1.66,6.77,0
5/14/2025,0:45, ,gtmsswq_16J102351_051325_050000.bin,San Sebastian,default user,0,54.24,0,35.86,0,5.058,0,83.6,0,5.59,0,11.1,3.74,7.87,0,-72.9,6.13,25.459,0,12.12,0,1.202,1.98,8.07,0
5/14/2025,1:00, ,gtmsswq_16J102351_051325_050000.bin,San Sebastian,default user,0,53.987,0,35.67,0,4.976,0,78.9,0,5.27,0,14.68,4.95,7.79,0,-68,6.13,25.661,0,12.81,0,1.199,1.6,6.55,0
5/14/2025,1:15, ,gtmsswq_16J102351_051325_050000.bin,San Sebastian,default user,0,53.646,0,35.41,0,4.904,0,77.6,0,5.16,0,18.12,6.1,7.73,0,-64.6,6.13,25.985,0,13.16,0,1.195,1.84,7.52,0
5/14/2025,1:30, ,gtmsswq_16J102351_051325_050000.bin,San Sebastian,default user,0,53.49,0,35.29,0,4.837,0,76,0,5.05,0,19.14,6.45,7.71,0,-63.4,6.12,25.967,0,13.27,0,1.197,1.7,6.95,0
