Date,Time,F_Record,FILENAME,SITENAME,USERID,FAULTCODE,SpCond,F_SpCond,Sal,F_Sal,Depth,F_Depth,DO_pct,F_DO_pct,DO_mgl,F_DO_mgl,fDOMQSU,fDOMRFU,pH,F_pH,pHmV,BATTERY,Temp,F_Temp,Turb,F_Turb,WIPERPOSITIONVOLT,ChlFluor,F_ChlFluor,Chlorophyllug/L
2/4/2026,17:15, ,gtmsswq_16J102351_020426_050000.bin,San Sebastian,default user,0,50.912,0,33.29,0,3.755,0,104.6,0,9.24,0,20.22,6.78,8.06,0,-90.8,6.1,11.498,0,2.64,0,1.196,0.65,0,2.58
2/4/2026,17:30, ,gtmsswq_16J102351_020426_050000.bin,San Sebastian,default user,0,50.918,0,33.3,0,3.806,0,99.2,0,8.77,0,19.27,6.47,8.03,0,-89.1,6.09,11.476,0,2.38,0,1.2,0.4,0,1.57
2/4/2026,17:45, ,gtmsswq_16J102351_020426_050000.bin,San Sebastian,default user,0,50.942,0,33.31,0,3.886,0,103.9,0,9.19,0,19.65,6.59,8.05,0,-90.7,6.1,11.447,0,2.72,0,1.211,0.58,0,2.31
2/4/2026,18:00, ,gtmsswq_16J102351_020426_050000.bin,San Sebastian,default user,0,51.02,0,33.37,0,3.967,0,105.8,0,9.36,0,20.04,6.72,8.06,0,-91,6.09,11.423,0,2.58,0,1.211,0.78,0,3.09
2/4/2026,18:15, ,gtmsswq_16J102351_020426_050000.bin,San Sebastian,default user,0,51.009,0,33.36,0,4.047,0,106.1,0,9.38,0,19.82,6.65,8.06,0,-91.1,6.09,11.438,0,2.43,0,1.206,0.7,0,2.76
2/4/2026,18:30, ,gtmsswq_16J102351_020426_050000.bin,San Sebastian,default user,0,51.006,0,33.36,0,4.122,0,106.1,0,9.39,0,19.81,6.65,8.06,0,-91,6.1,11.4,0,2.68,0,1.2,0.69,0,2.72
2/4/2026,18:45, ,gtmsswq_16J102351_020426_050000.bin,San Sebastian,default user,0,50.961,0,33.32,0,4.206,0,105.8,0,9.36,0,20.34,6.83,8.06,0,-91.1,6.09,11.399,0,2.6,0,1.196,0.77,0,3.06
2/4/2026,19:00, ,gtmsswq_16J102351_020426_050000.bin,San Sebastian,default user,0,50.934,0,33.3,0,4.295,0,105.7,0,9.36,0,20.32,6.82,8.06,0,-91.1,6.1,11.419,0,3.13,0,1.196,0.76,0,3
2/4/2026,19:15, ,gtmsswq_16J102351_020426_050000.bin,San Sebastian,default user,0,50.915,0,33.29,0,4.371,0,105.8,0,9.35,0,20.42,6.85,8.06,0,-91.2,6.09,11.477,0,2.79,0,1.2,0.86,0,3.4
2/4/2026,19:30, ,gtmsswq_16J102351_020426_050000.bin,San Sebastian,default user,0,50.905,0,33.29,0,4.446,0,105.7,0,9.33,0,20.25,6.79,8.06,0,-91.2,6.09,11.557,0,2.86,0,1.196,0.82,0,3.25
2/4/2026,19:45, ,gtmsswq_16J102351_020426_050000.bin,San Sebastian,default user,0,50.886,0,33.28,0,4.518,0,105.6,0,9.3,0,20.02,6.72,8.06,0,-91.3,6.09,11.669,0,3.2,0,1.195,0.7,0,2.79
2/4/2026,20:00, ,gtmsswq_16J102351_020426_050000.bin,San Sebastian,default user,0,50.898,0,33.3,0,4.588,0,105.1,0,9.22,0,19.27,6.47,8.07,0,-91.4,6.08,11.815,0,3.08,0,1.201,0.77,0,3.05
2/4/2026,20:15, ,gtmsswq_16J102351_020426_050000.bin,San Sebastian,default user,0,50.896,0,33.29,0,4.659,0,104.7,0,9.2,0,19.38,6.5,8.07,0,-91.4,6.09,11.751,0,3.44,0,1.203,0.89,0,3.55
2/4/2026,20:30, ,gtmsswq_16J102351_020426_050000.bin,San Sebastian,default user,0,50.967,0,33.35,0,4.743,0,104.5,0,9.17,0,18.81,6.31,8.07,0,-91.5,6.08,11.833,0,3.87,0,1.208,0.85,0,3.37
2/4/2026,20:45, ,gtmsswq_16J102351_020426_050000.bin,San Sebastian,default user,0,50.964,0,33.35,0,4.819,0,104.2,0,9.12,0,18.39,6.17,8.07,0,-91.6,6.09,11.911,0,3.64,0,1.203,0.87,0,3.46
2/4/2026,21:00, ,gtmsswq_16J102351_020426_050000.bin,San Sebastian,default user,0,50.931,0,33.34,0,4.887,0,103.6,0,9.01,0,17.36,5.82,8.07,0,-91.7,6.09,12.23,0,6.27,0,1.199,0.98,0,3.9
2/4/2026,21:15, ,gtmsswq_16J102351_020426_050000.bin,San Sebastian,default user,0,51.037,0,33.44,0,4.952,0,103,0,8.89,0,15.63,5.24,8.07,0,-92.1,6.08,12.557,0,7.46,0,1.196,1.1,0,4.36
2/4/2026,21:30, ,gtmsswq_16J102351_020426_050000.bin,San Sebastian,default user,0,51.346,0,33.68,0,5.015,0,102.6,0,8.78,0,12.66,4.25,8.09,0,-92.8,6.09,12.918,0,12.18,0,1.203,1.8,0,7.18
2/4/2026,21:45, ,gtmsswq_16J102351_020426_050000.bin,San Sebastian,default user,0,51.508,0,33.8,0,5.071,0,102.3,0,8.72,0,11.16,3.74,8.09,0,-92.9,6.08,13.074,0,12.15,0,1.199,1.57,0,6.25
2/4/2026,22:00, ,gtmsswq_16J102351_020426_050000.bin,San Sebastian,default user,0,51.586,0,33.86,0,5.12,0,102.1,0,8.69,0,10.56,3.54,8.09,0,-93,6.08,13.118,0,12.67,0,1.202,1.56,0,6.2
2/4/2026,22:15, ,gtmsswq_16J102351_020426_050000.bin,San Sebastian,default user,0,51.603,0,33.87,0,5.167,0,101.8,0,8.66,0,10.5,3.52,8.09,0,-93.1,6.08,13.12,0,14.93,0,1.205,1.57,0,6.28
2/4/2026,22:30, ,gtmsswq_16J102351_020426_050000.bin,San Sebastian,default user,0,51.604,0,33.87,0,5.205,0,101.9,0,8.67,0,10.4,3.49,8.09,0,-93.1,6.08,13.106,0,12.84,0,1.192,1.53,0,6.11
2/4/2026,22:45, ,gtmsswq_16J102351_020426_050000.bin,San Sebastian,default user,0,51.631,0,33.89,0,5.22,0,101.7,0,8.65,0,10.04,3.37,8.09,0,-93.2,6.09,13.127,0,13.37,0,1.203,1.69,0,6.73
2/4/2026,23:00, ,gtmsswq_16J102351_020426_050000.bin,San Sebastian,default user,0,51.676,0,33.93,0,5.22,0,101.4,0,8.62,0,9.94,3.33,8.09,0,-93.1,6.08,13.144,0,14.22,0,1.206,1.63,0,6.48
2/4/2026,23:15, ,gtmsswq_16J102351_020426_050000.bin,San Sebastian,default user,0,51.601,0,33.87,0,5.215,0,101.4,0,8.63,0,10.47,3.51,8.09,0,-93.2,6.08,13.116,0,8.82,0,1.197,1.51,0,6.02
2/4/2026,23:30, ,gtmsswq_16J102351_020426_050000.bin,San Sebastian,default user,0,51.611,0,33.88,0,5.195,0,100.8,0,8.58,0,10.51,3.52,8.09,0,-93,6.08,13.115,0,5.05,0,1.206,1.45,0,5.77
2/4/2026,23:45, ,gtmsswq_16J102351_020426_050000.bin,San Sebastian,default user,0,51.665,0,33.92,0,5.142,0,98.1,0,8.35,0,9.75,3.27,8.08,0,-92.5,6.08,13.142,0,4.13,0,1.207,0.9,0,3.57
2/5/2026,0:00, ,gtmsswq_16J102351_020426_050000.bin,San Sebastian,default user,0,51.481,0,33.78,0,5.078,0,100,0,8.55,0,12.03,4.03,8.08,0,-92.4,6.08,12.913,0,7.14,0,1.204,1.22,0,4.85
2/5/2026,0:15, ,gtmsswq_16J102351_020426_050000.bin,San Sebastian,default user,0,51.388,0,33.7,0,5.002,0,98.8,0,8.48,0,13.58,4.55,8.07,0,-91.8,6.08,12.743,0,4.1,0,1.206,0.95,0,3.76
2/5/2026,0:30, ,gtmsswq_16J102351_020426_050000.bin,San Sebastian,default user,0,51.32,0,33.65,0,4.918,0,99.6,0,8.57,0,14.09,4.73,8.07,0,-91.8,6.08,12.667,0,4.36,0,1.204,0.98,0,3.88
2/5/2026,0:45, ,gtmsswq_16J102351_020426_050000.bin,San Sebastian,default user,0,51.246,0,33.59,0,4.83,0,99.4,0,8.57,0,14.96,5.02,8.07,0,-91.6,6.08,12.557,0,4.76,0,1.198,0.91,0,3.61
2/5/2026,1:00, ,gtmsswq_16J102351_020426_050000.bin,San Sebastian,default user,0,51.195,0,33.54,0,4.742,0,98.6,0,8.53,0,15.98,5.36,8.06,0,-91.1,6.07,12.424,0,4.42,0,1.193,0.76,0,3.03
2/5/2026,1:15, ,gtmsswq_16J102351_020426_050000.bin,San Sebastian,default user,0,51.277,0,33.61,0,4.659,0,99,0,8.56,0,15.61,5.24,8.06,0,-91.3,6.08,12.431,0,4.68,0,1.193,0.88,0,3.5
2/5/2026,1:30, ,gtmsswq_16J102351_020426_050000.bin,San Sebastian,default user,0,51.043,0,33.42,0,4.574,0,98.9,0,8.61,0,17.63,5.91,8.05,0,-90.8,6.07,12.178,0,3.92,0,1.193,0.78,0,3.09
2/5/2026,1:45, ,gtmsswq_16J102351_020426_050000.bin,San Sebastian,default user,0,51.067,0,33.44,0,4.497,0,98.7,0,8.6,0,18.05,6.06,8.05,0,-90.5,6.07,12.112,0,3.52,0,1.208,0.69,0,2.73
2/5/2026,2:00, ,gtmsswq_16J102351_020426_050000.bin,San Sebastian,default user,0,51.014,0,33.39,0,4.41,0,98,0,8.56,0,18.88,6.34,8.04,0,-90.1,6.08,12.027,0,3.51,0,1.209,0.68,0,2.68
2/5/2026,2:15, ,gtmsswq_16J102351_020426_050000.bin,San Sebastian,default user,0,50.977,0,33.36,0,4.329,0,96.6,0,8.45,0,19.28,6.47,8.03,0,-89.6,6.07,11.98,0,3.29,0,1.2,0.63,0,2.49
2/5/2026,2:30, ,gtmsswq_16J102351_020426_050000.bin,San Sebastian,default user,0,50.908,0,33.31,0,4.253,0,98.4,0,8.62,0,19.81,6.65,8.04,0,-90,6.08,11.891,0,3.2,0,1.196,0.63,0,2.51
2/5/2026,2:45, ,gtmsswq_16J102351_020426_050000.bin,San Sebastian,default user,0,50.875,0,33.28,0,4.186,0,99.6,0,8.75,0,20.69,6.94,8.04,0,-90,6.06,11.778,0,3.13,0,1.203,0.57,0,2.26
2/5/2026,3:00, ,gtmsswq_16J102351_020426_050000.bin,San Sebastian,default user,0,50.803,0,33.23,0,4.117,0,99.3,0,8.73,0,20.9,7.01,8.04,0,-89.8,6.07,11.757,0,3.05,0,1.205,0.62,0,2.44
2/5/2026,3:15, ,gtmsswq_16J102351_020426_050000.bin,San Sebastian,default user,0,50.732,0,33.17,0,4.042,0,99.6,0,8.77,0,21.46,7.2,8.03,0,-89.6,6.07,11.699,0,2.84,0,1.206,0.57,0,2.25
2/5/2026,3:30, ,gtmsswq_16J102351_020426_050000.bin,San Sebastian,default user,0,50.794,0,33.22,0,3.978,0,97.2,0,8.54,0,20.32,6.82,8.03,0,-89.3,6.06,11.788,0,2.42,0,1.208,0.42,0,1.66
2/5/2026,3:45, ,gtmsswq_16J102351_020426_050000.bin,San Sebastian,default user,0,50.688,0,33.14,0,3.918,0,99.1,0,8.73,0,21.84,7.33,8.03,0,-89.5,6.07,11.686,0,3.5,0,1.208,0.49,0,1.95
2/5/2026,4:00, ,gtmsswq_16J102351_020426_050000.bin,San Sebastian,default user,0,50.675,0,33.13,0,3.867,0,99.1,0,8.73,0,22.18,7.44,8.03,0,-89.4,6.06,11.687,0,2.66,0,1.204,0.48,0,1.91
2/5/2026,4:15, ,gtmsswq_16J102351_020426_050000.bin,San Sebastian,default user,0,50.657,0,33.12,0,3.816,0,99.7,0,8.78,0,22.59,7.58,8.03,0,-89.3,6.06,11.684,0,2.56,0,1.2,0.55,0,2.18
2/5/2026,4:30, ,gtmsswq_16J102351_020426_050000.bin,San Sebastian,default user,0,50.594,0,33.07,0,3.768,0,99.6,0,8.78,0,22.69,7.61,8.03,0,-89.4,6.07,11.682,0,2.34,0,1.198,0.34,0,1.35
2/5/2026,4:45, ,gtmsswq_16J102351_020426_050000.bin,San Sebastian,default user,0,50.584,0,33.06,0,3.746,0,98.4,0,8.67,0,23.15,7.77,8.02,0,-89,6.06,11.701,0,2.22,0,1.204,0.37,0,1.46
2/5/2026,5:00, ,gtmsswq_16J102351_020426_050000.bin,San Sebastian,default user,0,50.56,0,33.05,0,3.725,0,94.6,0,8.34,0,22.56,7.57,8.01,0,-88.1,6.07,11.707,0,2.87,0,1.203,0.34,0,1.33
2/5/2026,5:15, ,gtmsswq_16J102351_020426_050000.bin,San Sebastian,default user,0,50.616,0,33.09,0,3.728,0,98.1,0,8.63,0,22.93,7.69,8.02,0,-88.8,6.05,11.714,0,2.63,0,1.202,0.43,0,1.68
2/5/2026,5:30, ,gtmsswq_16J102351_020426_050000.bin,San Sebastian,default user,0,50.711,0,33.16,0,3.759,0,97.2,0,8.56,0,21.24,7.13,8.02,0,-88.9,6.06,11.684,0,2.48,0,1.203,0.47,0,1.85
2/5/2026,5:45, ,gtmsswq_16J102351_020426_050000.bin,San Sebastian,default user,0,50.811,0,33.23,0,3.797,0,95,0,8.37,0,20.35,6.83,8.01,0,-88,6.06,11.648,0,2.57,0,1.204,0.42,0,1.68
2/5/2026,6:00, ,gtmsswq_16J102351_020426_050000.bin,San Sebastian,default user,0,50.874,0,33.27,0,3.863,0,100.5,0,8.86,0,20.7,6.95,8.04,0,-89.9,6.05,11.611,0,2.77,0,1.203,0.6,0,2.38
2/5/2026,6:15, ,gtmsswq_16J102351_020426_050000.bin,San Sebastian,default user,0,50.955,0,33.33,0,3.942,0,102.3,0,9.02,0,20.32,6.82,8.05,0,-90.4,6.06,11.567,0,2.68,0,1.204,0.6,0,2.37
2/5/2026,6:30, ,gtmsswq_16J102351_020426_050000.bin,San Sebastian,default user,0,50.991,0,33.35,0,4.038,0,102.9,0,9.08,0,20.33,6.82,8.05,0,-90.5,6.05,11.551,0,2.86,0,1.205,0.58,0,2.28
2/5/2026,6:45, ,gtmsswq_16J102351_020426_050000.bin,San Sebastian,default user,0,50.994,0,33.35,0,4.123,0,103.1,0,9.09,0,20.17,6.77,8.05,0,-90.5,6.05,11.55,0,2.61,0,1.206,0.65,0,2.57
2/5/2026,7:00, ,gtmsswq_16J102351_020426_050000.bin,San Sebastian,default user,0,50.955,0,33.33,0,4.218,0,103.1,0,9.1,0,20.42,6.85,8.05,0,-90.6,6.06,11.568,0,2.87,0,1.21,0.69,0,2.75
2/5/2026,7:15, ,gtmsswq_16J102351_020426_050000.bin,San Sebastian,default user,0,50.909,0,33.3,0,4.3,0,102.8,0,9.06,0,20.16,6.76,8.05,0,-90.5,6.05,11.614,0,3.14,0,1.204,0.59,0,2.34
2/5/2026,7:30, ,gtmsswq_16J102351_020426_050000.bin,San Sebastian,default user,0,50.889,0,33.28,0,4.381,0,102.4,0,9.02,0,20.49,6.88,8.05,0,-90.5,6.06,11.652,0,3.02,0,1.196,0.64,0,2.53
2/5/2026,7:45, ,gtmsswq_16J102351_020426_050000.bin,San Sebastian,default user,0,50.872,0,33.27,0,4.472,0,102,0,8.98,0,20.29,6.81,8.05,0,-90.4,6.05,11.706,0,3.2,0,1.194,0.7,0,2.78
2/5/2026,8:00, ,gtmsswq_16J102351_020426_050000.bin,San Sebastian,default user,0,50.895,0,33.3,0,4.56,0,101.5,0,8.9,0,19.75,6.63,8.05,0,-90.6,6.05,11.842,0,3.72,0,1.204,0.8,0,3.17
2/5/2026,8:15, ,gtmsswq_16J102351_020426_050000.bin,San Sebastian,default user,0,50.908,0,33.31,0,4.633,0,101.2,0,8.87,0,19.36,6.5,8.05,0,-90.7,6.05,11.906,0,4,0,1.204,0.73,0,2.88
2/5/2026,8:30, ,gtmsswq_16J102351_020426_050000.bin,San Sebastian,default user,0,50.915,0,33.32,0,4.705,0,101,0,8.84,0,18.98,6.37,8.05,0,-90.8,6.05,11.936,0,4.04,0,1.204,0.78,0,3.1
2/5/2026,8:45, ,gtmsswq_16J102351_020426_050000.bin,San Sebastian,default user,0,50.927,0,33.33,0,4.787,0,101,0,8.82,0,18.41,6.18,8.06,0,-90.9,6.05,12.023,0,6.15,0,1.204,0.85,0,3.38
2/5/2026,9:00, ,gtmsswq_16J102351_020426_050000.bin,San Sebastian,default user,0,50.991,0,33.39,0,4.87,0,100.3,0,8.71,0,17.07,5.73,8.06,0,-91.1,6.05,12.303,0,6.8,0,1.206,1.03,0,4.08
2/5/2026,9:15, ,gtmsswq_16J102351_020426_050000.bin,San Sebastian,default user,0,51.011,0,33.42,0,4.944,0,99.8,0,8.6,0,15.7,5.27,8.06,0,-91.3,6.05,12.602,0,7.08,0,1.206,1.15,0,4.57
2/5/2026,9:30, ,gtmsswq_16J102351_020426_050000.bin,San Sebastian,default user,0,51.206,0,33.57,0,5.007,0,99.5,0,8.53,0,13.47,4.52,8.07,0,-91.9,6.05,12.867,0,9.94,0,1.203,1.21,0,4.83
2/5/2026,9:45, ,gtmsswq_16J102351_020426_050000.bin,San Sebastian,default user,0,51.574,0,33.85,0,5.053,0,99.7,0,8.49,0,10.95,3.67,8.08,0,-92.4,6.05,13.104,0,9.4,0,1.204,1.32,0,5.27
2/5/2026,10:00, ,gtmsswq_16J102351_020426_050000.bin,San Sebastian,default user,0,51.636,0,33.9,0,5.102,0,99.8,0,8.48,0,10.42,3.5,8.08,0,-92.7,6.05,13.182,0,8.19,0,1.197,1.16,0,4.63
2/5/2026,10:15, ,gtmsswq_16J102351_020426_050000.bin,San Sebastian,default user,0,51.667,0,33.92,0,5.153,0,99.7,0,8.46,0,10.01,3.36,8.09,0,-92.9,6.04,13.234,0,9.74,0,1.196,1.13,0,4.49
2/5/2026,10:30, ,gtmsswq_16J102351_020426_050000.bin,San Sebastian,default user,0,51.687,0,33.94,0,5.2,0,99.6,0,8.45,0,9.94,3.33,8.09,0,-93,6.05,13.257,0,8,0,1.196,1.14,0,4.55
2/5/2026,10:45, ,gtmsswq_16J102351_020426_050000.bin,San Sebastian,default user,0,51.709,0,33.96,0,5.237,0,99.6,0,8.44,0,9.8,3.29,8.09,0,-93,6.05,13.276,0,7.52,0,1.195,1.37,0,5.45
2/5/2026,11:00, ,gtmsswq_16J102351_020426_050000.bin,San Sebastian,default user,0,51.72,0,33.97,0,5.254,0,99.6,0,8.44,0,9.7,3.25,8.09,0,-93,6.05,13.278,0,6.84,0,1.197,1.21,0,4.83
2/5/2026,11:15, ,gtmsswq_16J102351_020426_050000.bin,San Sebastian,default user,0,51.721,0,33.97,0,5.265,0,99.3,0,8.41,0,9.65,3.24,8.09,0,-93.1,6.05,13.304,0,7.55,0,1.204,1.29,0,5.13
2/5/2026,11:30, ,gtmsswq_16J102351_020426_050000.bin,San Sebastian,default user,0,51.706,0,33.96,0,5.249,0,98.5,0,8.35,0,9.89,3.32,8.09,0,-92.8,6.05,13.286,0,6.74,0,1.206,1.16,0,4.63
2/5/2026,11:45, ,gtmsswq_16J102351_020426_050000.bin,San Sebastian,default user,0,51.722,0,33.97,0,5.217,0,97.4,0,8.27,0,9.95,3.34,8.08,0,-92.7,6.05,13.246,0,3.88,0,1.2,1.21,0,4.83
2/5/2026,12:00, ,gtmsswq_16J102351_020426_050000.bin,San Sebastian,default user,0,51.683,0,33.94,0,5.177,0,96.6,0,8.19,0,9.75,3.27,8.07,0,-92.2,6.05,13.253,0,3.62,0,1.194,0.84,0,3.34
2/5/2026,12:15, ,gtmsswq_16J102351_020426_050000.bin,San Sebastian,default user,0,51.618,0,33.88,0,5.127,0,99.8,0,8.49,0,10.75,3.61,8.09,0,-93,6.04,13.114,0,5.52,0,1.202,1.16,0,4.6
2/5/2026,12:30, ,gtmsswq_16J102351_020426_050000.bin,San Sebastian,default user,0,51.551,0,33.83,0,5.062,0,99,0,8.44,0,11.41,3.83,8.08,0,-92.5,6.05,13.036,0,3.14,0,1.194,0.92,0,3.65
2/5/2026,12:45, ,gtmsswq_16J102351_020426_050000.bin,San Sebastian,default user,0,51.46,0,33.76,0,4.989,0,99.2,0,8.49,0,12.34,4.14,8.07,0,-92.1,6.04,12.887,0,3.62,0,1.201,0.88,0,3.5
2/5/2026,13:00, ,gtmsswq_16J102351_020426_050000.bin,San Sebastian,default user,0,51.384,0,33.7,0,4.924,0,99.6,0,8.56,0,13.3,4.46,8.07,0,-92,6.04,12.74,0,3.06,0,1.202,0.85,0,3.38
2/5/2026,13:15, ,gtmsswq_16J102351_020426_050000.bin,San Sebastian,default user,0,51.334,0,33.66,0,4.836,0,99.6,0,8.57,0,13.77,4.62,8.07,0,-91.8,6.05,12.689,0,3.17,0,1.202,0.74,0,2.95
2/5/2026,13:30, ,gtmsswq_16J102351_020426_050000.bin,San Sebastian,default user,0,51.212,0,33.56,0,4.751,0,100,0,8.62,0,14.95,5.01,8.07,0,-91.6,6.03,12.568,0,3.12,0,1.209,0.63,0,2.5
2/5/2026,13:45, ,gtmsswq_16J102351_020426_050000.bin,San Sebastian,default user,0,51.101,0,33.48,0,4.661,0,100.6,0,8.7,0,16.08,5.39,8.06,0,-91.4,6.04,12.465,0,3.8,0,1.203,0.74,0,2.96
2/5/2026,14:00, ,gtmsswq_16J102351_020426_050000.bin,San Sebastian,default user,0,51.16,0,33.52,0,4.586,0,101,0,8.74,0,16.18,5.43,8.06,0,-91.1,6.03,12.424,0,3.66,0,1.198,0.71,0,2.8
2/5/2026,14:15, ,gtmsswq_16J102351_020426_050000.bin,San Sebastian,default user,0,51.206,0,33.55,0,4.508,0,101.1,0,8.75,0,15.96,5.35,8.06,0,-91.1,6.03,12.411,0,2.74,0,1.2,0.62,0,2.47
2/5/2026,14:30, ,gtmsswq_16J102351_020426_050000.bin,San Sebastian,default user,0,51.139,0,33.5,0,4.427,0,101.4,0,8.8,0,16.95,5.69,8.06,0,-90.9,6.04,12.3,0,3.21,0,1.201,0.65,0,2.57
2/5/2026,14:45, ,gtmsswq_16J102351_020426_050000.bin,San Sebastian,default user,0,51.024,0,33.41,0,4.341,0,102,0,8.88,0,18.35,6.16,8.05,0,-90.8,6.02,12.168,0,3.16,0,1.198,0.57,0,2.25
2/5/2026,15:00, ,gtmsswq_16J102351_020426_050000.bin,San Sebastian,default user,0,50.861,0,33.29,0,4.263,0,102.6,0,8.95,0,19.18,6.43,8.06,0,-90.9,6.04,12.115,0,3.13,0,1.212,0.63,0,2.5
2/5/2026,15:15, ,gtmsswq_16J102351_020426_050000.bin,San Sebastian,default user,0,50.894,0,33.31,0,4.187,0,102.9,0,8.97,0,19.01,6.38,8.05,0,-90.7,6.03,12.145,0,4.31,0,1.206,0.65,0,2.59
2/5/2026,15:30, ,gtmsswq_16J102351_020426_050000.bin,San Sebastian,default user,0,50.775,0,33.22,0,4.1,0,103.6,0,9.06,0,20.6,6.91,8.05,0,-90.8,6.03,12.015,0,3.28,0,1.192,0.55,0,2.17
2/5/2026,15:45, ,gtmsswq_16J102351_020426_050000.bin,San Sebastian,default user,0,50.661,0,33.13,0,4.017,0,104,0,9.11,0,21.58,7.24,8.06,0,-90.8,6.03,11.95,0,2.88,0,1.194,0.63,0,2.49
2/5/2026,16:00, ,gtmsswq_16J102351_020426_050000.bin,San Sebastian,default user,0,50.713,0,33.17,0,3.952,0,104,0,9.1,0,21.29,7.14,8.06,0,-90.9,6.02,11.99,0,2.64,0,1.199,0.6,0,2.37
2/5/2026,16:15, ,gtmsswq_16J102351_020426_050000.bin,San Sebastian,default user,0,50.579,0,33.07,0,3.911,0,104.2,0,9.14,0,22.52,7.56,8.05,0,-90.7,6.03,11.876,0,3.39,0,1.204,0.64,0,2.52
